,4. TRIFD,REGISTRY_ID
11468,58108STGRT34011,110012478407
11469,5860WWSTGT37WES,110069319507
11470,58576GRTRV28753,110000494563
11471,58040MLRCM2101S,110012478764
11472,58504MLRCM530SO,110001505354
11473,5810WCRDNL46111,110070557771
11474,58201JRSMP3630G,110000428270
11475,5849WWDWRT33SEC,110036000902
11476,5827WSCSTM198IN,110060260033
11477,5810WSPCGS14239,110058985095
11478,5884WCLTHB12324,110060257699
11479,58102GGRGT15AGG,110037143819
11480,58530BNCLL23603,110011788191
11481,5850WKNFRV335RC,110060258830
11482,58790MDWSTRTE2B,110000595115
11483,5848WDKTSP33619,110064375386
11484,58078DMNDS42EMA,110004068598
11485,5883WLNSMC24791,110069291947
11486,5855WFRTRR11115,110069318580
11487,58601CHMPN6040T,110004069025
11488,5848WGRTRV33669,110039526377
11489,5880WNLCCM1466B,110070491994
11490,5883WWTFRD35714,110043817064
11491,58075DSNNF17851,110043693946
11492,5807WCTRPL1262W,110060259401
11493,5801WTHRLD35491,110038887915
11494,5876WNDVRF4498H,110070540692
11495,5862WNDVRF13723,110056216287
11496,5804WRBFCQ923CU,110067231640
11497,5860WBRNNT2752E,110014452984
11498,5885WGRDNC37121,110044761415
11499,58072JHNDR12257,110001505185
11500,5862WNDLND37261,110060280253
11501,58102PHNXN14414,110004062816
11502,5885WHSSTG13468,
11503,58638HBRNBEASTW,110014323393
11504,58078KCHMT600CE,110010350208
11505,5807WTRLKN2133R,110031417143
11506,58102CSSCL200N2,110000428181
11507,69001DYCPR400SO,110024422640
11508,68522YNKHL3705S,110000447945
11509,69301DYCPREASTH,110039214463
11510,6811WNVZYM6S1ST,110039181079
11511,68434HGHSB210NO,110000447801
11512,68467SNDST2800D,110000800795
11513,6852WTRCNN42NW3,110004083152
11514,68959KPTHN845KA,110070239915
11515,68137TYSNF13076,110012703921
11516,68701NCRSTRURAL,110031019993
11517,68524TRCNN4000N,110011386598
11518,69341FRSTM780RU,110000448560
11519,68601CNTNNHWY30,110000743269
11520,6813WPPLLN188S1,110070888292
11521,68522LNCLN600WE,110000847745
11522,6802WLNCLN1325E,110070569728
11523,68022RDYMX848N1,110015713628
11524,6933WBRDGP9216R,110038367380
11525,6881WTHMSC155WH,110002434143
11526,68507NTNLD6940C,110000447847
11527,68333LPPTFBOX96,110000596864
11528,68802HRNDY3625O,110011600428
11529,6860WCRGLL1529B,110070070128
11530,69044TRNTNHC2PB,110070492012
11531,68507PRNML5500N,110000447856
11532,68701NCRCR1601W,110000448123
11533,6915WRNLDM61WES,110001519376
11534,68108NXCRT1444S,110001509252
11535,68901TLRRGHASTI,110000608192
11536,69361WSTRN2100E,110000448579
11537,68137RDYMX4765S,110010168905
11538,68354BFRMN1214R,110030917603
11539,68005RDYMX182HW,110006579434
11540,68025FRMLN330EA,110000447384
11541,6841WHGHWY488RA,110017626979
11542,6916WBLLLM9665R,110056267864
11543,6881WVNTNR213HA,110071368144
11544,6902WKGLRC71748,110018874262
11545,6850WRMRSK62CRN,110040960449
11546,68776SXCTY25GST,110014060390
11547,6811WMNRCH22AVE,110010164053
11548,6810WPPDJN4THAN,110030914349
11549,68776SXLND2E48T,110017761849
11550,68743SXLND151KN,110029535171
11551,68776BFPRD36016,110000448178
11552,6814WPPDSR896S3,110001512612
11553,68901SRMYN6700E,110012703949
11554,68601PPLTN2500E,110000448061
11555,68005DXPTR11202,110000447348
11556,6806WMHSTL921EA,110045442927
11557,68112MHPBL7475P,110041061374
11558,68410MHPBLRR3XX,110000606489
11559,68110DRKWL162N1,110001508413
11560,6910WMSNTC112IN,110001520293
11561,68310CCMCR2101R,110013286808
11562,6846WYRKRD423W3,110045737039
11563,68117WLLSD7122J,110000562837
11564,6836WMNLTH2777S,110070943325
11565,68107RDYMX362LS,110001508306
11566,68131RBRTS2901C,110000538222
11567,68352NDCTTE6MIH,110000447776
11568,68450CMPBL333SO,110001131775
11569,6850WRDYMX1822Y,110001511052
11570,68301NRGYD13238,110030484107
11571,6851WRDYMX5131N,110040954250
11572,68601RNCRP33E8T,110020050790
11573,68522LSTRL625WE,110000447936
11574,68901WHLNNEHWY6,110001505602
11575,69138BLDWN300WE,110001514549
11576,68144SFTYK13915,110000615521
11577,68410MRCNMINDUS,110000748022
11578,68701GDYRT2701W,110000448098
11579,6884WKRNYC298HW,110010166159
11580,68869BNGBN35955,110031127126
11581,68901THRMK1800C,110000448454
11582,6885WSTHFR62EAS,110070058067
11583,68601MRMNMHIGHW,110000596882
11584,68850RTHMNRR2XX,110000448383
11585,68066RNWHXRURAL,110006606583
11586,68107CMRCS41110,110000447491
11587,68507RCHRD78THA,110002382680
11588,68025GHRML900SO,110000555550
11589,68701GLLTT700EA,110000536992
11590,68507DTRFN5945N,110000615460
11591,68521MLXNC700KI,110000447909
11592,68901DTTNL1601W,110045949462
11593,68008MDWST650IN,110040981532
11594,68107NRTHR3435G,110045780400
11595,68840NTRFL6090O,110000448347
11596,68847CHFND4400E,110001520621
11597,68803CHFND2391S,110000448294
11598,6894WLLMND152W4,110001516707
11599,6880WSTNDR416GL,110022482865
11600,688181FBRG1318W,110020497121
11601,68601FLXCN2021E,110000448025
11602,68601DLLCT22101,110004082108
11603,68601VSHYD20641,110004072324
11604,6860WVSHYD28614,110045838705
11605,68601DLLCT11222,110000448007
11606,6870WCHSNT15EMA,110070070126
11607,68803CHFCS1808R,110000769240
11608,69150MDMRC768RD,110035761967
11609,68701LKHRN32NVI,110018859467
11610,6878WGRHLD89CEN,110067546971
11611,6846WTCMSH1315B,110029535288
11612,68434GRHLD548S6,110020055161
11613,68701MSDVT2911E,110031019993
11614,68702GRHLD19RIV,110010167354
11615,68025CTYFF2701E,110040983308
11616,68138CLSMH841S1,110057216187
11617,68802GRHLD1431S,110015634205
11618,68110LZRCR6316P,110000447525
11619,68110LZRCR4225N,110000800731
11620,6878WGRHLD143SU,110014397893
11621,68501GDYRT4021N,110000447838
11622,68801CHFND1119S,110000448221
11623,68901CHFTHEASTH,110070244363
11624,68848BLDWNEASTH,110000597015
11625,68025RCHRD130NB,110000447437
11626,6870WWLNDN86WSU,110069330174
11627,68305MGNLMMAGNO,110041158902
11628,68979CNTRL201SA,110064178786
11629,6810WLLDLS229S2,110010168228
11630,68138CNCRT14306,110001512710
11631,68025MGNSFSOUTH,110000447419
11632,68521NRDNL601WE,110000447918
11633,6802WRYLCN2779R,110012147658
11634,68524KWSKM6600N,110000447963
11635,6885WCHFTH1111E,110069243278
11636,68787GRTDN1200N,110000448203
11637,68784MLTNG105NO,110000448196
11638,68802MNFRT555SO,110000448285
11639,68117BLTZL6930F,110000447552
11640,6860WBDPHR92E19,110013303656
11641,68901NGRSL1341W,110000448445
11642,68112KCHMT7075N,110012703912
11643,68601BCTNDINDUS,110000596873
11644,6850WPLLST72AMA,110004082714
11645,68008PGL1C650IN,110057607175
11646,68840GBBNPEHWY3,110000596999
11647,68901FBRGLROUTE,110000448427
11648,68064MCXXX600EA,110000447464
11649,68352GLPCHPOBOX,110000447767
11650,68008GRHLD21NIN,110020056810
11651,69145CLNHR5MISO,110041638458
11652,68713LPHGLEASTH,110000746836
11653,6810WTNCRP39DAH,110004075795
11654,68463TXSGLBOX17,110000606498
11655,68748BPNCX1200I,110000448169
11656,6802WNTRVT2141W,110001513880
11657,68025VGRTN943SS,110000447446
11658,6850WHSKRC21S1S,110070550890
11659,68512SQRDC1717C,110002382519
11660,68769HSKRG5448H,110061054923
11661,68601RLNCL16E29,110004085187
11662,6894WMBCTX1329W,110071434335
11663,68064VLMNTWESTH,110057862013
11664,6841WCNCRT9184T,110017761572
11665,69001VLMNT75SHW,110006073113
11666,68788VLMNT1700S,110000448212
11667,6820WCNCRT2382P,110015713129
11668,6810WCNCRT241CE,110070697362
11669,6302WCNCRT2395H,110045901832
11670,68620VRSNL26152,110028118748
11671,68310FRMLN4MIWE,
11672,68644LNDSYEASTH,110000596891
11673,68467KRYBL521W2,110013738553
11674,68037SHGRVJUNCT,110000596793
11675,68801PLTTG1035W,110000448249
11676,6813WTCCMH328KE,110001515263
11677,68847TNCRP4200E,110000597006
11678,68601KNTFDHWY30,110000743278
11679,6836WFRTGNRSTXX,110067246117
11680,68601BHLNMHWY30,110000447990
11681,68850BPNCX1500S,110000760276
11682,6881WPLTTV8318W,110071396544
11683,6811WQNGLB571FS,110070543977
11684,68788BPNCXHIGHW,110040084583
11685,6806WMDWST481NR,110060280342
11686,6871WNDKTH8759H,110056255396
11687,69165GRLDGSHWY2,110000606522
11688,69165MDWST27532,110017696331
11689,6902WMDMRC17PTT,110017852625
11690,68731BPNCXHIGHW,110060335301
11691,68333FRMLNPOBOX,110064150449
11692,68802FRDNW3445W,110000448267
11693,68701MDMRC805OM,110000448114
11694,68661XCLCRWESTH,110000596908
11695,68368NBRSK4500W,110000447785
11696,68434TNNCT14752,110045890639
11697,6888WPNRTR7874S,110037424533
11698,68467HGHPL1414C,110000606504
11699,6813WCHRBT11222,110071732508
11700,68862VRSNR48267,110029535242
11701,68818CNTRYINDUS,110001514638
11702,68826PLTTV2142T,110022409883
11703,0305WLCMMN9AKIR,110046123379
11704,0306WRPDSH15CHA,110004087666
11705,03303LKTRS126HI,110000313795
11706,03055KRKMT69MEA,110004100749
11707,0307WTTMTC27NRT,110018874431
11708,0376WFJFLM19ETN,110070889984
11709,0310WMNCHS164GF,110067559065
11710,03103PLYVC253AB,110020514941
11711,03222FRDNBPOBOX,110007681758
11712,03894GPLST5WICK,110004117688
11713,03766SPLTBHIGHW,110000313955
11714,03820GLTYM279LC,110009721088
11715,03301WHTMN172PE,110039414817
11716,03833NRTHS6COMM,110004104870
11717,03584FTCHF178SU,110024942393
11718,03251BRNDYRT3AC,110000581308
11719,03561BRNDYLITTL,110000836490
11720,0384WTRRMN18DRR,110012252196
11721,03452MLLPRPRESC,110000313848
11722,0305WRYMSH12TRA,110071285905
11723,0357WFCBRLPBX69,110040500179
11724,03840NVLRNOCEAN,110000581335
11725,0378WNVNRD9TECH,110069351418
11726,03801CNDNW99OLD,110021167011
11727,03062BNCHM1INNV,110040107568
11728,0380WPRDXX2PSTR,110071434244
11729,0306WRPDMC22CHA,110063683713
11730,03063HRCRS8CAPI,110004087256
11731,03304PBLCS97RIV,110071198058
11732,03103NYLTC333SU,110000313633
11733,0360WWHLNN99CED,110007133020
11734,0324WRYMSX64PRI,110070543347
11735,0382WTRBCM5FARA,110044979967
11736,03244GTPRDWESTM,110000313704
11737,0382WTRBCM67CAL,110033627788
11738,03874RDYNM142BA,110008995301
11739,0305WLNCND51SCA,
11740,03062TRDYN4PITT,110028155332
11741,03060PCDHS3EAST,110004087595
11742,03102CRLCB345MC,110000313606
11743,03801DMTRG122OL,110043784401
11744,03054CLTRF12AST,110031001145
11745,03869JNCLC50GOO,110013288548
11746,03755HYPRTETNAR,110001123052
11747,03856THKNGROUTE,110000314080
11748,03743PCPPR130SU,110001522745
11749,03053LCMTN3PLAN,110032724069
11750,03061BRNZCSIMON,110000313517
11751,03103PMCCR680HA,110002057700
11752,03051CHMRC16FLA,110000313321
11753,03055HNDRXOLDWI,110038046575
11754,0382WTRBCM38RED,110056323553
11755,03301PRXRT146PE,110004109660
11756,0306WWRTHN34CEL,110023083973
11757,03801SPRGR126RI,110041839268
11758,03766HYPRT1ETNA,110032989675
11759,0376WHYPRT71HEA,110046444781
11760,03304PTCFR509RT,110000313811
11761,03235WBSTRSMAIN,110000313697
11762,03061SNDRSDWHWY,110000885588
11763,0306WWKFLD12NRT,110071285305
11764,0380WPKNDS65PEV,110009113958
11765,0327WPKNDS35IND,110028225793
11766,03801RVNGL5PREB,110009418656
11767,03103TXTRN645HA,110000313642
11768,0383WQKRTB44PIN,110071433826
11769,03833CHMTN57HAM,110000314044
11770,0385WTRXSL22WHI,110001523922
11771,03820DTMGN140CR,110004107564
11772,03055CRTRN528RT,110013288511
11773,03063CRCTC4STAT,110000883848
11774,03103SNMNC140AB,110004093640
11775,03103DSGRNGRENI,110000313615
11776,0380WLNZBL11INT,110013998941
11777,0327WSPXDS61BUS,110071732215
11778,0376WHYPRT88ETN,110004089520
11779,0356WSTLSF38RIV,110043254206
11780,03055SNTGB47POW,110000313447
11781,03247VDNGNONEKO,110000313740
11782,03301WKSDR330NO,110008053676
11783,0383WNRTHR61PIN,110043255330
11784,03051BRXND85GRE,110013336390
11785,03055HTCHNOLDWI,110000744525
11786,03784LBNNC335PL,110009420643
11787,03801GLDBNFREEM,110001522530
11788,03047STCSTRTE31,110000771816
11789,03106GNRLL31HOO,110000313660
11790,03442MNDNCANTRI,110017750389
11791,03458NWHMPROUTE,110004087988
11792,0377WWHTMN35BUS,110056255109
11793,03051PRFRM4PARK,110004116661
11794,03447PLPCM57CRE,110007682070
11795,03874DXTRDONEDE,110054890258
11796,0305WSTNYF1BURT,110002349012
11797,03851STRNB11IND,110004106155
11798,0378WLDCST35GLE,110070048016
11799,03867TLDYN20IND,110000314124
11800,03275HTCNT339CM,110004092927
11801,03801NWNGT165GO,110071198059
11802,03246NWHMP155LE,110000313731
11803,03055HTCHN1SCAR,110008053685
11804,03585NWNGL365MA,110000313928
11805,03839BRXND253RO,110009113921
11806,03106BRXND1500H,110004092758
11807,03801PBLCSGOSLI,110000602991
11808,03301KLWLLRIVER,110024891535
11809,03106HKSTT38HAC,110004109054
11810,0382WSGSRX121TE,110071722033
11811,0388WSRMYN19AUS,110070234696
11812,03773STRMRGUILD,110000313964
11813,03801CLSTC72PEA,110004105940
11814,03841THNDR11HAZ,110004116689
11815,03054NHSRB221DA,110071198045
11816,0386WSGSRN7AMAR,110071395864
11817,0311WLGCST6BELL,110071131265
11818,03053CYTYC2PREI,110070744712
11819,03801SMPLX4023W,110000314008
11820,03833SGRMS18IND,110007693004
11821,0380WWSTNG178SH,110004090947
11822,07501PSSCC2836P,110014815646
11823,08027MDGNS480DE,110000321018
11824,08002MYCND616HO,110000498319
11825,0890WBLWTR1999G,110015312437
11826,0751WDVNCD1TAFT,110060259731
11827,08065RMTKN701PU,110042074064
11828,07850PRDNT400NF,110004207607
11829,0885WNTNLM151LD,110071046784
11830,08037MRCNGRT54S,110002347318
11831,08016GLDBN1818R,110001525779
11832,0700WGSFLP19IND,110029040115
11833,07753LCTRN405ES,110000320661
11834,07005RFLLC353PO,110000615674
11835,08056BNNLL210HA,110000603151
11836,07080HMMLC10HAR,110000319049
11837,0793WCPNTC7VREE,110067552099
11838,07080CSMDF3459S,110013694494
11839,07070RCHTC359VE,110071434692
11840,07607STPNC100WH,110000320395
11841,08505STPNCFOURT,110005986068
11842,07002BYNNN141HD,110043803685
11843,0884WNTGRT132ST,110070071067
11844,07059NDGCS141MT,110006170838
11845,07083MRCNP610RA,110000319165
11846,08030NDCNCNRAIL,110007134840
11847,07544MNNDS76E24,110038435262
11848,08073NDCTT10IND,110000321287
11849,08821NDSTRVALLE,110011779021
11850,07656GNZYM1125P,110015784659
11851,07036XXNCH1400P,110067001871
11852,08103STTMT941SO,110000321438
11853,08302WHTWV7RSEN,110025316717
11854,0764WNTRMF37CHE,110006675954
11855,07509CSTML932MA,110014981216
11856,07727PPLCD5029I,110013288673
11857,08810NTRNT150DO,110000867296
11858,07730FFCMP600ST,110015633698
11859,0810WPKNCX1599A,110071732400
11860,07068STRNC117HA,110015172392
11861,0711WCLNLC1196M,110014795310
11862,07928STTNL116SU,110000320803
11863,08052STNHR1PARK,110041854375
11864,0800WSTNCR7ESTE,110069260463
11865,0850WLLNTW165CU,110014951285
11866,0852WHVNNJ4LAKE,110070213328
11867,08873WMZNS39BEL,110010294350
11868,0884WGRFFT25LDC,110071071827
11869,07036GLFLL2600M,110000318442
11870,08096GLFLL920KI,110000804782
11871,07205HHSWS1478C,110000319771
11872,08818HBFLL59BRU,110000322017
11873,08051HNGSTOGDEN,110000582067
11874,0700WPPTMZ11MAD,110063918961
11875,07033SYNRY209NM,110007393766
11876,08876HRMNN180IN,110006704502
11877,0803WLFTMF1111R,110070244720
11878,08859HDMCR500CH,110004261030
11879,07015SWPCT1CLIF,110000318193
11880,0700WHNRYC23CMM,110070244578
11881,07080MNRLP1CLID,110004190134
11882,0700WHNRYR59E1S,110067543064
11883,0700WPRTCH21AUD,110030700882
11884,07074CRSTF100CA,110000318987
11885,08816MNCND5JOAN,110000321900
11886,07036SFTYK1200S,110000318549
11887,07840TDMDL36NEW,110021334019
11888,07644HKMTL35IND,110000320466
11889,08077HGNSCRIVER,110000603160
11890,07866PTTTP36PIN,110000801437
11891,08066DPNCX2000N,110000321116
11892,08302LNNDS443SE,110001530861
11893,07865BRLSC176TH,110001538097
11894,07430HWMDC300CO,110004266188
11895,08088SFTYK123RE,110000321394
11896,07072HGHTN3AMRA,110022904856
11897,07011SFSCR2ACKE,110000318086
11898,08095CYRPSFLEMI,110000321401
11899,08817KZCHMMEADO,110067001862
11900,07828GVDNF300WA,110007032692
11901,08360KMBLGCRYST,110000321599
11902,07740WHLCK273BR,110002091637
11903,07036PRMNT1515W,110000318521
11904,07503PRSRN91MIC,110024886890
11905,08861VSMBY1190A,110004262244
11906,08701LPHSS145LE,110004258981
11907,07006CNSTN17COM,110000317979
11908,08502LHNFNROUTE,110000563738
11909,0707WPRKWY751CL,110071229584
11910,07474PSSCR45DEM,110000320028
11911,07012CMSNT454AL,110006818603
11912,07114RHSKR131MA,110005472023
11913,08014MNSNTROUTE,110000582003
11914,08066MBLLCBILLI,110022294569
11915,08876GBSNT100AS,110000322473
11916,07080VNGRD239ST,110000319101
11917,0782WPVSTN21RID,110071433903
11918,07657CLRTP101RA,110000320518
11919,08817CLNLW85NAT,110014582111
11920,0720WPPTTS1PAPE,110001544393
11921,08088CLNLC78CAR,110000763380
11922,07206PPTTS847NA,110031001546
11923,0741WCSMDF19PAR,110070557911
11924,07206CYCLC217SF,110064065808
11925,07105CWCND185FO,110000319343
11926,0780WSRMYPSTATE,110042006646
11927,08320SBRFPFAIRT,110037142641
11928,0886WCSTMB975HB,110067143996
11929,08014CSTMB210HI,110041598731
11930,0833WCMBRL41EAS,110023772229
11931,0830WCMBRL8EDWA,110014921022
11932,07503CRWNR91ILL,110015094789
11933,07064NTDST300MA,110002090433
11934,0764WDXPNT18MIL,110070244682
11935,08066SVWLC4PARA,110000321189
11936,07203PMRCN209E1,110004139174
11937,07072PNTCH117MO,110014840690
11938,08846THBTHLINCO,110001980401
11939,0796WCNTYC145RI,110070244426
11940,0701WCNTYC64GLE,110070244427
11941,0773WCSMTC2182R,110071732222
11942,0765WCSMTC1135P,110001530718
11943,07840LSTMLESNAD,110000581941
11944,08067XYVNYRTE13,110070212279
11945,0764WCNNGN15MER,110041322208
11946,08066CPLYRMANTU,110000321107
11947,07036CTGPT4801S,110000318424
11948,0884WWSCHM18LIB,110062590290
11949,08224VKNGYRTE9X,110000603179
11950,0806WQKRTP345US,110071433829
11951,08701CHRCH800AI,110008054069
11952,08876DVRNCSOUTH,110056880790
11953,08872PHRMT65JER,110037142614
11954,08530BRNCL11KAR,110000321642
11955,08648MTLLT6LITH,110000321786
11956,07036CNCPHFTFSW,110029898190
11957,07036XXNXX1400P,110024163126
11958,08110LMNMS9000R,110000321492
11959,08512PLNTFHIGHT,110007954632
11960,0885WCHMRS25CHE,110070550339
11961,0802WCHMRS67CAN,110007970142
11962,0766WCHMDL1MAYH,110004263298
11963,07114CHMFL92896,110006175370
11964,0703WWLDNS2MARS,110004151989
11965,0703WWLDNS11HAR,110006440388
11966,08215CNYCHRT563,110022296647
11967,0772WCLYTN225TH,110002360454
11968,0800WQKRTP22UNI,110071433828
11969,0708WBNKRS164NE,110070071386
11970,0850WRLPHC189RU,110002450749
11971,0863WRLPHC1144N,110055497564
11972,07036CGNTCRAILR,110002047286
11973,07932PRCSN306CO,110000320821
11974,07032VCKRD67CEN,110024886881
11975,0887WVCNST394EL,110043569554
11976,0703WCLYTN2PRET,110014661794
11977,0883WRLPHC119SM,110070689499
11978,0772WRLPHC1CMME,110007951537
11979,0703WDPNTD14PAR,110024163126
11980,08846MRSLN125FA,110000322133
11981,08872NWJRSNORTH,110040971491
11982,0806WVRNVL23NLT,110071407292
11983,0886WCMCRB333RI,110070557957
11984,08638RCRRL157NL,110055647661
11985,0783WQKRTT15GLD,110071433830
11986,0703WCLNSL1515E,110071653944
11987,08817PDBSN54KEL,110000321964
11988,07032SWWST115JA,110000492002
11989,07607VCTRS25BRK,110004136408
11990,07032WNSCRNEWAR,110000318380
11991,08110CLTXC1500J,110000321474
11992,08872CNFLD1SCRO,110000322357
11993,08057MRCNB105WG,110000321081
11994,0744WTLCNNFTFBR,110055497537
11995,0764WTLLYD355CH,110071655004
11996,07083FRMST941BA,110000319147
11997,0704WCLNLC931RA,110029881108
11998,08701FLXBR1969R,110024886916
11999,08066BMPRS167IM,110024886907
12000,07506FSKLL10THO,110055607259
12001,08876FSHRS755RT,110030750364
12002,07410FSHRS1REAG,110000319904
12003,0887WRCHML18USH,110006086966
12004,08536FRMNCPRINC,110000321651
12005,07828QSTNT400IN,110000859009
12006,07405BTLRP250HA,110058181934
12007,07105FDRLB9BACK,110000319389
12008,07069FNWDSNEWPR,110004184230
12009,08873NNCRB40VER,110067131918
12010,07936SNDZP59ROU,110000320876
12011,08066MBLLC1001B,110013698757
12012,07853FRZRNFAIRV,110000581950
12013,08312PCKCK838ND,110000321535
12014,08701PRMCL1990R,110000321839
12015,08332LCNPC1633W,110004150301
12016,08352NTLRF661KE,110000321580
12017,07606MDSBT375HU,110000320386
12018,07936FRTZSMERRY,110064435017
12019,08086GRLCK700MI,110000321367
12020,08875RTRCL187DA,110000322455
12021,08103DMTRN1101S,110002092011
12022,07095LCNBL11CRA,110000319236
12023,07728NSTLF61JER,110000320634
12024,07480GNRNT1865R,110006440020
12025,08902BRNTC1010J,110000864556
12026,07008XFRDS600MI,110000318059
12027,07114NWJRS139HA,110000319673
12028,07072PTTRS6INDU,110001529819
12029,07047WRGRC21338,110000318601
12030,0710WNWRKF11RAY,110071041684
12031,0803WGRVYC28SRU,110011777611
12032,08628RLLRBSULLI,110000321768
12033,07306NCHLS120DU,110000319833
12034,08102FWWNTDELAW,110013744387
12035,08859HRCLSSOUTH,110067426716
12036,08619THTRN2231E,110000321740
12037,08855STRNS4100N,110001528080
12038,0883WTRPRCFTFCR,110030807303
12039,08332DRNDGWADEB,110000603188
12040,0831WLDCST395RU,110071731500
12041,07030SCSTN725JE,110000318308
12042,08023DPNTCRT130,110007970142
12043,08859DPNTPCHEES,110000607727
12044,07823HFFMN206RO,110040963286
12045,07114GJCHM37037,110013762829
12046,0821WDLPHN2141R,110004268122
12047,07058DCRNC5BADE,110000318736
12048,07457FLTRC1NORT,110000319968
12049,07201GDNVTNAVED,110022524865
12050,08759RGTHR35CLN,110014601261
12051,0787WDMNDS33DEM,110015211466
12052,07073DBSCHUNION,110000603115
12053,08016CMBRLCUMBE,110022519684
12054,08869RTHDGROUTE,110041857862
12055,08865JTBKR600NO,110000322311
12056,08027DPNTRREPAU,110064619480
12057,07008SHLND350RO,110000318031
12058,07882BSFCRPERSH,110000581978
12059,08065CLLHNBROAD,110000582076
12060,08805PLYMR1EEAS,110025330844
12061,08857LDBRDOLDWA,110067001906
12062,07036TSTRL2500B,110000318567
12063,0808WTHSBS27CEN,110071425110
12064,07071PLYRT624SC,110000318834
12065,08030KCHPTKINGW,110007927011
12066,08829CSTML3WASH,110000853201
12067,0809WPHNRY21PAR,110001527802
12068,0864WPHNRY2FARG,110071285366
12069,08810RCHMN1CHRI,110004267016
12070,07083LCNPW901LE,110000319156
12071,07662LLNFN271MA,110060764837
12072,08861NGLRT1200A,110000322268
12073,07105TRYCHONEAV,110040929369
12074,08505NWLTR312RI,110012708640
12075,08876PRNTN50MEI,110033144354
12076,08077KLSTR1050T,110000321296
12077,07207KLPHR200EL,110000836971
12078,07065LCTRM827MA,110000318772
12079,07601LCTRC75KEN,110000320331
12080,07105LNCHM268DO,110000319423
12081,07513KNTCX959MA,110000320206
12082,07111RCHRD517LY,110027360273
12083,0885WSTSCR25CHE,110070550339
12084,08691WBTCH108NG,110000321795
12085,07077SHLLL111ST,110000319012
12086,07080TYCNC690MO,110002090610
12087,0708WKBPRD3474S,110023743369
12088,0708WKBPRD234ST,110070516612
12089,07643SCNTF49IND,110007136447
12090,07866MCWLL1948F,110000320732
12091,08037MSSRL5SEGG,110020515307
12092,07105BNJMN134LI,110000319307
12093,07727NCHRC103YE,110015784739
12094,07095RSSLL14CON,110000500930
12095,07410KRSCH2001P,110014892394
12096,07977KMLNS12HOL,110000801838
12097,07066PLYCH160TE,110000868856
12098,07407MRCLP1MARK,110001529258
12099,08067THGNCUSRTE,110041022274
12100,0701WSCNTF5TRAS,110071313230
12101,08724NCHRC975BU,110009835642
12102,07054ZMMRT1PMER,110000801678
12103,07501LTTLF189CA,110021327955
12104,07071NCHRC6JERO,110014786847
12105,08512TWCVD32CMM,110025330791
12106,08619MNVLLATLAN,110000321713
12107,0700WBYNNXWESTF,110070813260
12108,0887WZSNDS134CH,110055453174
12109,07071SKCRP201PO,110018919660
12110,07603STRNC35WFR,110014794035
12111,0810WKRSHN1HLTE,110070559736
12112,07066KRNKC330CE,110000318790
12113,08701LKWDC123EN,110000321811
12114,07310STRNC265CB,110024782591
12115,08865TLNTC183SI,110070921944
12116,07105NWRKT909DE,110006706653
12117,07026NLCLR61RIV,110000318237
12118,08067THBFGUSROU,110000321198
12119,08863HTCCRKINGG,110005986139
12120,0863WNDRRM15ENT,110014660054
12121,08862WTCCR1000C,110000322286
12122,07544KRKRC1EAST,110000320304
12123,0887WGLXXX2RSEV,110070244790
12124,08086PNNWLCROWN,110013317614
12125,07012SCHRCONEST,110014504811
12126,0700WLTSLH21HEN,110000867642
12127,07840NDRXN101BI,110012708329
12128,07114SHMRCFTFPA,110006532109
12129,08818MTXCR970NE,110000322044
12130,08901SPCTR755JE,110004123591
12131,08876RMTCT197ME,110004173625
12132,07657BRGNGVICTO,110013716826
12133,07105BNNTT690FE,110004137489
12134,08902SLVRL1SILV,110004252013
12135,08854ZGLRC600PR,110000322213
12136,0808WMPXXX2155H,110070244706
12137,07728FRSTB250HA,110000320625
12138,08817MRCNN135NA,110000321955
12139,07011LMRTC16RIC,110000318077
12140,0810WSSRCC595MR,110069556260
12141,07054MTMCR700PA,110000318656
12142,07657BZZDR1145E,110015784702
12143,0708WKYSTN3451S,110030725133
12144,0885WLRLSP81NEW,110000865671
12145,08857MDSNNOLDWA,110062784198
12146,0747WMNSXX6DEMA,110004231171
12147,0772WHWLLX86YEL,110070813259
12148,08070GNSCHINDUS,110000321250
12149,0887WLRLXX1CMME,110071732383
12150,07114MRDCRBUILD,110009835287
12151,07080MTZMT3900S,110000739791
12152,07014TTVNC100KI,110000804372
12153,08733NVLRNRTE54,110050961072
12154,07036LNDNGWOODA,110000869105
12155,07065MRCKC126EL,110000492020
12156,07001PRDSL211RA,110000322561
12157,07032KHNCH86HAC,110000318362
12158,08066JHNSN2001A,110000321125
12159,88101HPRFD48SPR,110001556147
12160,88101STHWS1141C,110018920471
12161,8710WDLTGR4521A,110067046413
12162,88002WHTSNSTEWS,110001209077
12163,87401CSTLC10COU,110022767148
12164,87109CDMYP5941M,110032641336
12165,8822WMRLNG25MIN,110070667008
12166,87102DXPTR3501S,110000472346
12167,8821WDGGRD278PI,110071231746
12168,8824WCSTLC221WE,110061140091
12169,87107GNRLT1450M,110004282552
12170,8825WCSTLC63EAS,110071248694
12171,87107KCHMT4949E,110017347771
12172,88210KCHSP2411N,110008061417
12173,88065PHLPSHWY90,110042056333
12174,8800WSTLTC175KI,110071395209
12175,8825WNTRPR124MI,110032929375
12176,8821WCSTLC6465S,110071712067
12177,8710WMTRND56UNI,110070819643
